Remanei_Gene,Latens_Gene,dN,dS,dN.dS,ENC,dS_corrected,dn.ds_corrected,cre1,cre2,cre3,cre4,clat1,clat2,clat3,clat4,ortho_names,C..remanei.Gene.name,C.latens.Gene.name,C..remanei.Gene.name_C.latens.Gene.name,chromosome,Module
KAF1761277.1,OZG01897.1,0.000000000130185585099537,0.131966042137635,0.000000000986508218256319,47.8070525026604,0.209493606528902,0.000000000621429872045171,KAF1761277.1,GCK72_009532,KAF1761277.1,remanei_genome_00015018,OZG01897.1,FL83_18372,OZG01897.1,latens_genome_00015436,remanei_genome_00015018_latens_genome_00015436,remanei_genome_00015018,latens_genome_00015436,remanei_genome_00015018_latens_genome_00015436,III,brown
KAF1761280.1,OZG01923.1,0.0014099580318573,0.0854842591349682,0.0164937737792307,45.2195643722779,0.178217042275139,0.00791146578271986,KAF1761280.1,GCK72_009535,KAF1761280.1,remanei_genome_00015020,OZG01923.1,FL83_18369,OZG01923.1,latens_genome_00015439,remanei_genome_00015020_latens_genome_00015439,remanei_genome_00015020,latens_genome_00015439,remanei_genome_00015020_latens_genome_00015439,III,turquoise
KAF1761281.1,OZG01922.1,0.0034233875106746,0.125705054657774,0.0272334912863656,44.5731512942811,0.222236445466009,0.015404257854719,KAF1761281.1,GCK72_009536,KAF1761281.1,remanei_genome_00015021,OZG01922.1,FL83_18368,OZG01922.1,latens_genome_00015440,remanei_genome_00015021_latens_genome_00015440,remanei_genome_00015021,latens_genome_00015440,remanei_genome_00015021_latens_genome_00015440,III,green
KAF1761282.1,OZG15324.1,0.00255051723081151,0.1509032766881,0.0169016689815367,52.4249617390301,0.201293974526394,0.0126706089281231,KAF1761282.1,GCK72_009537,KAF1761282.1,remanei_genome_00015022,OZG15324.1,FL83_10254,OZG15324.1,latens_genome_00015441,remanei_genome_00015022_latens_genome_00015441,remanei_genome_00015022,latens_genome_00015441,remanei_genome_00015022_latens_genome_00015441,III,greenyellow
KAF1761283.1,OZG01919.1,0.00429397570905223,0.111967987312331,0.0383500303267426,51.3671670394322,0.16857475223513,0.0254722350299702,KAF1761283.1,GCK72_009538,KAF1761283.1,remanei_genome_00015023,OZG01919.1,FL83_18367,OZG01919.1,latens_genome_00015442,remanei_genome_00015023_latens_genome_00015442,remanei_genome_00015023,latens_genome_00015442,remanei_genome_00015023_latens_genome_00015442,III,turquoise
KAF1761285.1,OZG01900.1,0.000000000129389647652163,0.122403306036831,0.00000000105707641273373,49.5675396723251,0.189585473204793,0.000000000682487141366546,KAF1761285.1,GCK72_009540,KAF1761285.1,remanei_genome_00015026,OZG01900.1,FL83_18364,OZG01900.1,latens_genome_00015445,remanei_genome_00015026_latens_genome_00015445,remanei_genome_00015026,latens_genome_00015445,remanei_genome_00015026_latens_genome_00015445,III,red
KAF1761287.1,OZG01924.1,0.00128494561093273,0.0975899488566359,0.0131667822966111,40.4706451924038,0.218229470622186,0.00588804805908784,KAF1761287.1,GCK72_009542,KAF1761287.1,remanei_genome_00015028,OZG01924.1,FL83_18362,OZG01924.1,latens_genome_00015447,remanei_genome_00015028_latens_genome_00015447,remanei_genome_00015028,latens_genome_00015447,remanei_genome_00015028_latens_genome_00015447,III,brown
KAF1761288.1,OZG01927.1,0.00979973625400548,0.105275088908779,0.0930869435075661,45.7043327004592,0.195159160054492,0.0502140727151583,KAF1761288.1,GCK72_009543,KAF1761288.1,remanei_genome_00015029,OZG01927.1,FL83_18361,OZG01927.1,latens_genome_00015448,remanei_genome_00015029_latens_genome_00015448,remanei_genome_00015029,latens_genome_00015448,remanei_genome_00015029_latens_genome_00015448,III,turquoise
KAF1761289.1,OZG01926.1,0.00845780195222477,0.134838621788011,0.0627253663681157,48.976684607136,0.205492913295253,0.0411586064774534,KAF1761289.1,GCK72_009544,KAF1761289.1,remanei_genome_00015030,OZG01926.1,FL83_18360,OZG01926.1,latens_genome_00015449,remanei_genome_00015030_latens_genome_00015449,remanei_genome_00015030,latens_genome_00015449,remanei_genome_00015030_latens_genome_00015449,III,green
KAF1761290.1,OZG01917.1,0.0213644025081824,0.0425728342479887,0.50183181095564,39.4071498612185,0.16946192251753,0.126071994173041,KAF1761290.1,GCK72_009546,KAF1761290.1,remanei_genome_00015031,OZG01917.1,FL83_18358,OZG01917.1,latens_genome_00015451,remanei_genome_00015031_latens_genome_00015451,remanei_genome_00015031,latens_genome_00015451,remanei_genome_00015031_latens_genome_00015451,III,brown
KAF1761294.1,OZG01916.1,0.00315200051965531,0.153195673460917,0.0205749969855347,47.8144251901124,0.230679912696732,0.013663957484669,KAF1761294.1,GCK72_009550,KAF1761294.1,remanei_genome_00015035,OZG01916.1,FL83_18354,OZG01916.1,latens_genome_00015454,remanei_genome_00015035_latens_genome_00015454,remanei_genome_00015035,latens_genome_00015454,remanei_genome_00015035_latens_genome_00015454,III,brown
KAF1761295.1,OZG01914.1,0.0199698147607037,0.133867054152781,0.149176471291527,35.2473378664443,0.285201028020893,0.0700201359696388,KAF1761295.1,GCK72_009551,KAF1761295.1,remanei_genome_00015036,OZG01914.1,FL83_18353,OZG01914.1,latens_genome_00015455,remanei_genome_00015036_latens_genome_00015455,remanei_genome_00015036,latens_genome_00015455,remanei_genome_00015036_latens_genome_00015455,III,turquoise
KAF1761296.1,OZG01941.1,0.0076221874497678,0.139765384360719,0.0545355882261648,49.6034608440803,0.206736462918131,0.0368691006036329,KAF1761296.1,GCK72_009552,KAF1761296.1,remanei_genome_00015037,OZG01941.1,FL83_18351,OZG01941.1,latens_genome_00015457,remanei_genome_00015037_latens_genome_00015457,remanei_genome_00015037,latens_genome_00015457,remanei_genome_00015037_latens_genome_00015457,III,turquoise
KAF1761297.1,OZG01946.1,0.00413329912713543,0.133699046996569,0.0309149483110488,48.3142468187309,0.208246114421106,0.0198481452517153,KAF1761297.1,GCK72_009553,KAF1761297.1,remanei_genome_00015038,OZG01946.1,FL83_18349,OZG01946.1,latens_genome_00015458,remanei_genome_00015038_latens_genome_00015458,remanei_genome_00015038,latens_genome_00015458,remanei_genome_00015038_latens_genome_00015458,III,turquoise
KAF1761298.1,OZG01929.1,0.000000000132125891625337,0.1420052904586,0.000000000930429360755799,44.065346658714,0.241520764739467,0.000000000547058103959979,KAF1761298.1,GCK72_009554,KAF1761298.1,remanei_genome_00015039,OZG01929.1,FL83_18348,OZG01929.1,latens_genome_00015459,remanei_genome_00015039_latens_genome_00015459,remanei_genome_00015039,latens_genome_00015459,remanei_genome_00015039_latens_genome_00015459,III,turquoise
KAF1761299.1,OZG01930.1,0.047433410362444,0.195067539493465,0.243164036854184,52.0377209116362,0.24773383481949,0.191469245196185,KAF1761299.1,GCK72_009555,KAF1761299.1,remanei_genome_00015040,OZG01930.1,FL83_18346,OZG01930.1,latens_genome_00015461,remanei_genome_00015040_latens_genome_00015461,remanei_genome_00015040,latens_genome_00015461,remanei_genome_00015040_latens_genome_00015461,III,yellow
KAF1761300.1,OZG01949.1,0.0257435764716072,0.223316850418387,0.115278253402626,52.1561945619549,0.275286942446732,0.0935154288205609,KAF1761300.1,GCK72_009556,KAF1761300.1,remanei_genome_00015041,OZG01949.1,FL83_18345,OZG01949.1,latens_genome_00015462,remanei_genome_00015041_latens_genome_00015462,remanei_genome_00015041,latens_genome_00015462,remanei_genome_00015041_latens_genome_00015462,III,brown
KAF1761301.1,OZG01948.1,0.0590849085058307,0.198384646915406,0.297830045946173,48.5757025862092,0.271395285209702,0.217707940136753,KAF1761301.1,GCK72_009557,KAF1761301.1,remanei_genome_00015042,OZG01948.1,FL83_18344,OZG01948.1,latens_genome_00015463,remanei_genome_00015042_latens_genome_00015463,remanei_genome_00015042,latens_genome_00015463,remanei_genome_00015042_latens_genome_00015463,III,blue
KAF1761302.1,OZG01939.1,0.00863644824534185,0.159049363010221,0.0543004264958097,45.0579915357866,0.252731619229663,0.0341724089437884,KAF1761302.1,GCK72_009558,KAF1761302.1,remanei_genome_00015043,OZG01939.1,FL83_18343,OZG01939.1,latens_genome_00015464,remanei_genome_00015043_latens_genome_00015464,remanei_genome_00015043,latens_genome_00015464,remanei_genome_00015043_latens_genome_00015464,III,yellow
KAF1761305.1,OZG01937.1,0.0239035209425067,0.107839499543111,0.221658307427056,48.8027489197389,0.1795159136812,0.133155442614167,KAF1761305.1,GCK72_009561,KAF1761305.1,remanei_genome_00015046,OZG01937.1,FL83_18341,OZG01937.1,latens_genome_00015466,remanei_genome_00015046_latens_genome_00015466,remanei_genome_00015046,latens_genome_00015466,remanei_genome_00015046_latens_genome_00015466,III,brown
KAF1761308.1,OZG01934.1,0.0152121734876149,0.148249835174563,0.10261173963332,45.6219487917529,0.238618030416755,0.0637511484821423,KAF1761308.1,GCK72_009564,KAF1761308.1,remanei_genome_00015048,OZG01934.1,FL83_18338,OZG01934.1,latens_genome_00015469,remanei_genome_00015048_latens_genome_00015469,remanei_genome_00015048,latens_genome_00015469,remanei_genome_00015048_latens_genome_00015469,III,blue
KAF1761311.1,OZG01911.1,0.00842690642798197,0.115313121165741,0.0730784696727607,47.3128629746753,0.19574476066684,0.0430504826758795,KAF1761311.1,GCK72_009567,KAF1761311.1,remanei_genome_00015051,OZG01911.1,FL83_18334,OZG01911.1,latens_genome_00015473,remanei_genome_00015051_latens_genome_00015473,remanei_genome_00015051,latens_genome_00015473,remanei_genome_00015051_latens_genome_00015473,III,brown
KAF1761312.1,OZG01913.1,0.0396772799779552,0.050044765067526,0.792835772621135,50.3141374935467,0.112839594934948,0.351625508766042,KAF1761312.1,GCK72_009568,KAF1761312.1,remanei_genome_00015053,OZG01913.1,FL83_18332,OZG01913.1,latens_genome_00015476,remanei_genome_00015053_latens_genome_00015476,remanei_genome_00015053,latens_genome_00015476,remanei_genome_00015053_latens_genome_00015476,III,turquoise
KAF1761319.1,OZF83587.1,0.00260501104798413,0.123487527284909,0.0210953373612696,48.5066814523616,0.196903764130993,0.0132298692179958,KAF1761319.1,GCK72_009575,KAF1761319.1,remanei_genome_00015060,OZF83587.1,FL83_23750,OZF83587.1,latens_genome_00015483,remanei_genome_00015060_latens_genome_00015483,remanei_genome_00015060,latens_genome_00015483,remanei_genome_00015060_latens_genome_00015483,III,blue
KAF1761321.1,OZF97061.1,0.16456821950501,0.123165874149854,1.33615111036993,55.3578072949643,0.156321881049434,1.05275229801622,KAF1761321.1,GCK72_009577,KAF1761321.1,remanei_genome_00015062,OZF97061.1,FL83_19571,OZF97061.1,latens_genome_00015485,remanei_genome_00015062_latens_genome_00015485,remanei_genome_00015062,latens_genome_00015485,remanei_genome_00015062_latens_genome_00015485,III,brown
KAF1761322.1,OZF97060.1,0.00974466988000357,0.145341481670417,0.0670467217480351,45.9886616131199,0.233554711020614,0.0417232854666909,KAF1761322.1,GCK72_009578,KAF1761322.1,remanei_genome_00015063,OZF97060.1,FL83_19570,OZF97060.1,latens_genome_00015486,remanei_genome_00015063_latens_genome_00015486,remanei_genome_00015063,latens_genome_00015486,remanei_genome_00015063_latens_genome_00015486,III,red
KAF1761324.1,OZF97042.1,0.025575831763213,0.125070276042555,0.204491687173625,47.4372287256395,0.204771087670058,0.124899623546575,KAF1761324.1,GCK72_009580,KAF1761324.1,remanei_genome_00015065,OZF97042.1,FL83_19567,OZF97042.1,latens_genome_00015489,remanei_genome_00015065_latens_genome_00015489,remanei_genome_00015065,latens_genome_00015489,remanei_genome_00015065_latens_genome_00015489,III,turquoise
KAF1761325.1,OZF97043.1,0.0136833355847376,0.109147336301702,0.125365730840325,43.2953744198067,0.213187506246173,0.0641845098039521,KAF1761325.1,GCK72_009581,KAF1761325.1,remanei_genome_00015066,OZF97043.1,FL83_19566,OZF97043.1,latens_genome_00015490,remanei_genome_00015066_latens_genome_00015490,remanei_genome_00015066,latens_genome_00015490,remanei_genome_00015066_latens_genome_00015490,III,turquoise
KAF1761326.1,OZF97044.1,0.0112294191494463,0.128742956512883,0.0872235612231156,38.5547363613701,0.260641201569473,0.0430838220581681,KAF1761326.1,GCK72_009582,KAF1761326.1,remanei_genome_00015067,OZF97044.1,FL83_19565,OZF97044.1,latens_genome_00015491,remanei_genome_00015067_latens_genome_00015491,remanei_genome_00015067,latens_genome_00015491,remanei_genome_00015067_latens_genome_00015491,III,blue
KAF1761327.1,OZF97045.1,0.0183566261275242,0.10286221192566,0.178458403566033,50.8761185705516,0.162354593712928,0.113065024571969,KAF1761327.1,GCK72_009583,KAF1761327.1,remanei_genome_00015068,OZF97045.1,FL83_19564,OZF97045.1,latens_genome_00015492,remanei_genome_00015068_latens_genome_00015492,remanei_genome_00015068,latens_genome_00015492,remanei_genome_00015068_latens_genome_00015492,III,turquoise
KAF1761330.1,OZF97046.1,0.0553760005054842,0.127044411918315,0.435879073068472,48.5943062662746,0.199945726802928,0.276955158736972,KAF1761330.1,GCK72_009586,KAF1761330.1,remanei_genome_00015069,OZF97046.1,FL83_19563,OZF97046.1,latens_genome_00015493,remanei_genome_00015069_latens_genome_00015493,remanei_genome_00015069,latens_genome_00015493,remanei_genome_00015069_latens_genome_00015493,III,turquoise
KAF1761331.1,OZF97047.1,0.0723411885540748,0.216966319935818,0.333421282047252,50.9596260058072,0.275967975290253,0.262136171698868,KAF1761331.1,GCK72_009587,KAF1761331.1,remanei_genome_00015070,OZF97047.1,FL83_19562,OZF97047.1,latens_genome_00015494,remanei_genome_00015070_latens_genome_00015494,remanei_genome_00015070,latens_genome_00015494,remanei_genome_00015070_latens_genome_00015494,III,turquoise
KAF1761332.1,OZF97048.1,0.0338385124136794,0.122908492922815,0.275314680124909,52.5705835488138,0.172443452933224,0.196229615204834,KAF1761332.1,GCK72_009588,KAF1761332.1,remanei_genome_00015071,OZF97048.1,FL83_19561,OZF97048.1,latens_genome_00015495,remanei_genome_00015071_latens_genome_00015495,remanei_genome_00015071,latens_genome_00015495,remanei_genome_00015071_latens_genome_00015495,III,turquoise
KAF1761335.1,OZF97058.1,0.0010592484079482,0.124037872609605,0.00853971763351721,48.4493657993779,0.197790921451508,0.00535539447500827,KAF1761335.1,GCK72_009591,KAF1761335.1,remanei_genome_00015072,OZF97058.1,FL83_19558,OZF97058.1,latens_genome_00015498,remanei_genome_00015072_latens_genome_00015498,remanei_genome_00015072,latens_genome_00015498,remanei_genome_00015072_latens_genome_00015498,III,green
KAF1761336.1,OZF97051.1,0.0168590084568231,0.171648834985546,0.098218018539087,50.5085128745606,0.233301429588963,0.0722627738995246,KAF1761336.1,GCK72_009592,KAF1761336.1,remanei_genome_00015073,OZF97051.1,FL83_19557,OZF97051.1,latens_genome_00015499,remanei_genome_00015073_latens_genome_00015499,remanei_genome_00015073,latens_genome_00015499,remanei_genome_00015073_latens_genome_00015499,III,green
KAF1761337.1,OZF97050.1,0.0237176969818231,0.144565685947314,0.164061733089737,47.7828276103113,0.222235606464977,0.106723208576214,KAF1761337.1,GCK72_009593,KAF1761337.1,remanei_genome_00015074,OZF97050.1,FL83_19556,OZF97050.1,latens_genome_00015501,remanei_genome_00015074_latens_genome_00015501,remanei_genome_00015074,latens_genome_00015501,remanei_genome_00015074_latens_genome_00015501,III,blue
KAF1761339.1,OZF97053.1,0.0182124019600168,0.133240430821388,0.136688254816821,50.6608673255572,0.19399772363479,0.0938794621853528,KAF1761339.1,GCK72_009595,KAF1761339.1,remanei_genome_00015075,OZF97053.1,FL83_19555,OZF97053.1,latens_genome_00015502,remanei_genome_00015075_latens_genome_00015502,remanei_genome_00015075,latens_genome_00015502,remanei_genome_00015075_latens_genome_00015502,III,turquoise
KAF1761340.1,OZF97052.1,0.0137092934559978,0.180578313539397,0.0759188253965329,52.6205107260617,0.229819879488339,0.0596523394169363,KAF1761340.1,GCK72_009596,KAF1761340.1,remanei_genome_00015076,OZF97052.1,FL83_19554,OZF97052.1,latens_genome_00015503,remanei_genome_00015076_latens_genome_00015503,remanei_genome_00015076,latens_genome_00015503,remanei_genome_00015076_latens_genome_00015503,III,turquoise
KAF1761341.1,OZF97055.1,0.006913012693233,0.109101714160144,0.0633630071392441,50.6272832668097,0.170056361679733,0.040651303044177,KAF1761341.1,GCK72_009597,KAF1761341.1,remanei_genome_00015077,OZF97055.1,FL83_19553,OZF97055.1,latens_genome_00015504,remanei_genome_00015077_latens_genome_00015504,remanei_genome_00015077,latens_genome_00015504,remanei_genome_00015077_latens_genome_00015504,III,turquoise
KAF1761344.1,OZF97057.1,0.00386104543077742,0.132181455837942,0.0292101899339887,51.0362384690804,0.190732902648699,0.02024320595534,KAF1761344.1,GCK72_009600,KAF1761344.1,remanei_genome_00015079,OZF97057.1,FL83_19551,OZF97057.1,latens_genome_00015506,remanei_genome_00015079_latens_genome_00015506,remanei_genome_00015079,latens_genome_00015506,remanei_genome_00015079_latens_genome_00015506,III,turquoise
KAF1761345.1,OZF97074.1,0.00664648597834908,0.135200218672534,0.0491603197362234,49.3550869457663,0.203630851540955,0.032639877150503,KAF1761345.1,GCK72_009601,KAF1761345.1,remanei_genome_00015080,OZF97074.1,FL83_19549,OZF97074.1,latens_genome_00015507,remanei_genome_00015080_latens_genome_00015507,remanei_genome_00015080,latens_genome_00015507,remanei_genome_00015080_latens_genome_00015507,III,turquoise
KAF1761350.1,OZF97031.1,0.00345755870614989,0.127226973057331,0.0271763025014502,41.6525405388521,0.240921157733199,0.0143514116347509,KAF1761350.1,GCK72_009606,KAF1761350.1,remanei_genome_00015084,OZF97031.1,FL83_19539,OZF97031.1,latens_genome_00015516,remanei_genome_00015084_latens_genome_00015516,remanei_genome_00015084,latens_genome_00015516,remanei_genome_00015084_latens_genome_00015516,III,blue
KAF1761351.1,OZF97030.1,0.00385396715793817,0.0657818053547269,0.058587129634946,47.2235617086419,0.146738218387595,0.026264235727316,KAF1761351.1,GCK72_009607,KAF1761351.1,remanei_genome_00015085,OZF97030.1,FL83_19538,OZF97030.1,latens_genome_00015518,remanei_genome_00015085_latens_genome_00015518,remanei_genome_00015085,latens_genome_00015518,remanei_genome_00015085_latens_genome_00015518,III,blue
KAF1761352.1,OZF97035.1,0.0013211358873801,0.0182105710797703,0.0725477461191602,46.6050927492216,0.102801379844534,0.0128513439155977,KAF1761352.1,GCK72_009608,KAF1761352.1,remanei_genome_00015086,OZF97035.1,FL83_19537,OZF97035.1,latens_genome_00015519,remanei_genome_00015086_latens_genome_00015519,remanei_genome_00015086,latens_genome_00015519,remanei_genome_00015086_latens_genome_00015519,III,black
KAF1761353.1,OZF97032.1,0.00180290389935865,0.0314855241533277,0.0572613589209728,45.3578039474075,0.123405950724624,0.0146095377797604,KAF1761353.1,GCK72_009609,KAF1761353.1,remanei_genome_00015087,OZF97032.1,FL83_19534,OZF97032.1,latens_genome_00015521,remanei_genome_00015087_latens_genome_00015521,remanei_genome_00015087,latens_genome_00015521,remanei_genome_00015087_latens_genome_00015521,III,yellow
